symbol,date,open,high,low,close,adjusted_close,volume,dividends,stock_splits,typical_price,traded_value,source
NFLX,2023-02-17,34.79100036621094,34.900001525878906,34.24399948120117,34.79600143432617,34.79600143432617,52947000,0.0,0.0,34.64666748046875,1834437103.088379,yahoo
NFLX,2023-02-21,34.28499984741211,34.41299819946289,33.641998291015625,33.75,33.75,57103000,0.0,0.0,33.93499883015951,1937790238.1985984,yahoo
NFLX,2023-02-22,33.75,34.191001892089844,33.28200149536133,33.487998962402344,33.487998962402344,45462000,0.0,0.0,33.65366744995117,1529963029.6096802,yahoo
NFLX,2023-02-23,33.12300109863281,33.12799835205078,31.43000030517578,32.3650016784668,32.3650016784668,132387000,0.0,0.0,32.30766677856445,4277115081.8138123,yahoo
NFLX,2023-02-24,31.93000030517578,32.150001525878906,31.45199966430664,31.71500015258789,31.71500015258789,68307000,0.0,0.0,31.77233378092448,2170272803.5736084,yahoo
NFLX,2023-02-27,32.387001037597656,33.0,32.21200180053711,32.303001403808594,32.303001403808594,61426000,0.0,0.0,32.505001068115234,1996652195.6100464,yahoo
NFLX,2023-02-28,32.369998931884766,32.762001037597656,32.117000579833984,32.2130012512207,32.2130012512207,36761000,0.0,0.0,32.364000956217446,1189733039.1515095,yahoo
NFLX,2023-03-01,32.154998779296875,32.65999984741211,31.236000061035156,31.347999572753906,31.347999572753906,49113000,0.0,0.0,31.74799982706706,1559239515.5067444,yahoo
NFLX,2023-03-02,31.09600067138672,31.55699920654297,31.038000106811523,31.187999725341797,31.187999725341797,49110000,0.0,0.0,31.26099967956543,1535227694.2634583,yahoo
NFLX,2023-03-03,31.545000076293945,31.749000549316406,31.082000732421875,31.51799964904785,31.51799964904785,59533000,0.0,0.0,31.44966697692871,1872293024.137497,yahoo
NFLX,2023-03-06,31.700000762939453,32.33000183105469,31.18400001525879,31.202999114990234,31.202999114990234,56607000,0.0,0.0,31.572333653767902,1787215091.1388397,yahoo
NFLX,2023-03-07,31.26799964904785,31.43000030517578,30.66200065612793,30.847000122070312,30.847000122070312,45531000,0.0,0.0,30.97966702779134,1410535219.4423676,yahoo
