symbol,date,open,high,low,close,adjusted_close,volume,dividends,stock_splits,typical_price,traded_value,source
NVDA,2023-02-17,21.631000518798828,21.739999771118164,20.975000381469727,21.38800048828125,21.36661148071289,465888000,0.0,0.0,21.367666880289715,9954939587.524414,yahoo
NVDA,2023-02-21,21.0,21.493999481201172,20.618000030517578,20.655000686645508,20.63434410095215,410015000,0.0,0.0,20.922333399454754,8578470528.777441,yahoo
NVDA,2023-02-22,20.707000732421875,21.104000091552734,20.42099952697754,20.753999710083008,20.733247756958008,513184000,0.0,0.0,20.759666442871094,10653528663.81836,yahoo
NVDA,2023-02-23,23.440000534057617,23.88800048828125,23.024999618530273,23.663999557495117,23.64033317565918,1117995000,0.0,0.0,23.52566655476888,26301577579.898834,yahoo
NVDA,2023-02-24,23.225000381469727,23.474000930786133,22.94700050354004,23.285999298095703,23.262712478637695,589716000,0.0,0.0,23.235666910807293,13702444547.973633,yahoo
NVDA,2023-02-27,23.670000076293945,23.8799991607666,23.45400047302246,23.500999450683594,23.477495193481445,452994000,0.0,0.0,23.611666361490887,10695943191.757202,yahoo
NVDA,2023-02-28,23.371999740600586,23.825000762939453,23.20599937438965,23.215999603271484,23.19278335571289,455963000,0.0,0.0,23.415666580200195,10676677580.907822,yahoo
NVDA,2023-03-01,23.191999435424805,23.256000518798828,22.507999420166016,22.697999954223633,22.67530059814453,460026000,0.0,0.0,22.820666631062824,10498099987.621307,yahoo
NVDA,2023-03-02,22.488000869750977,23.3799991607666,22.43199920654297,23.31399917602539,23.290679931640625,389415000,0.0,0.0,23.041999181111652,8972900111.112595,yahoo
NVDA,2023-03-03,23.31999969482422,23.899999618530273,23.1299991607666,23.889999389648438,23.866107940673828,412393000,0.0,0.0,23.639999389648438,9748970268.295288,yahoo
NVDA,2023-03-06,23.891000747680664,24.24799919128418,23.48699951171875,23.554000854492188,23.530447006225586,437429000,0.0,0.0,23.76299985249837,10394625262.47851,yahoo
NVDA,2023-03-07,23.600000381469727,24.125,23.240999221801758,23.288000106811523,23.268661499023438,515154000,0.004,0.0,23.55133310953776,12132563456.710815,yahoo
NVDA,2023-03-08,23.48699951171875,24.200000762939453,23.423999786376953,24.180999755859375,24.160921096801758,513573000,0.0,0.0,23.93500010172526,12292369807.243347,yahoo
NVDA,2023-03-09,24.174999237060547,24.45400047302246,23.382999420166016,23.43600082397461,23.416540145874023,501257000,0.0,0.0,23.757666905721027,11908696840.161005,yahoo
NVDA,2023-03-10,23.409000396728516,23.62700080871582,22.72599983215332,22.96500015258789,22.9459285736084,474866000,0.0,0.0,23.106000264485676,10972253921.595255,yahoo
NVDA,2023-03-13,22.75200080871582,23.29800033569336,22.297000885009766,22.965999603271484,22.946928024291992,421890000,0.0,0.0,22.85366694132487,9641733545.87555,yahoo
NVDA,2023-03-14,23.496000289916992,24.2189998626709,23.459999084472656,24.062999725341797,24.043020248413086,474910000,0.0,0.0,23.913999557495117,11356997529.850006,yahoo
